,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
162,162,Image of Cassette Player,Cassette Player,7538,tape player,848,0.14087161,desktop computer,527,0.08993653,cassette player,482,0.0744235,iPod,605,0.061460346,CD player,485,0.040900867
163,163,Image of Cassette Player,Cassette Player,1765,tape player,848,0.16955167,cassette player,482,0.120642476,radio,754,0.11578021,CD player,485,0.072442286,cassette,481,0.058338333
164,164,Image of Cassette Player,Cassette Player,5114,tape player,848,0.19222242,cassette player,482,0.1123349,Polaroid camera,732,0.064288735,cassette,481,0.053152367,CD player,485,0.023460004
165,165,Image of Cassette Player,Cassette Player,5583,tape player,848,0.2684522,cassette player,482,0.14322665,radio,754,0.07029237,CD player,485,0.06801008,cassette,481,0.03244009
166,166,Image of Cassette Player,Cassette Player,3506,radio,754,0.21722938,tape player,848,0.13218842,CD player,485,0.08963961,cassette player,482,0.0806385,reflex camera,759,0.05065693
167,167,Image of Cassette Player,Cassette Player,7986,CD player,485,0.18363874,tape player,848,0.13697058,radio,754,0.10712012,cassette player,482,0.06590373,cassette,481,0.029680274
168,168,Image of Cassette Player,Cassette Player,8349,tape player,848,0.3489321,cassette player,482,0.15488672,CD player,485,0.09455785,radio,754,0.029219473,cassette,481,0.009365816
169,169,Image of Cassette Player,Cassette Player,3206,tape player,848,0.06840723,radio,754,0.06533647,cassette,481,0.054001566,Polaroid camera,732,0.047639992,cassette player,482,0.045804624
170,170,Image of Cassette Player,Cassette Player,2081,cassette,481,0.23386647,tape player,848,0.13878316,cassette player,482,0.09772663,stove,827,0.027954685,CD player,485,0.0158006
171,171,Image of Cassette Player,Cassette Player,5081,tape player,848,0.18093532,cassette player,482,0.0889161,cassette,481,0.049304314,CD player,485,0.03495673,Polaroid camera,732,0.034502845
172,172,Image of Cassette Player,Cassette Player,8980,CD player,485,0.16213682,tape player,848,0.13149005,desktop computer,527,0.12795553,cash machine,480,0.07169849,radio,754,0.042243414
173,173,Image of Cassette Player,Cassette Player,9350,tape player,848,0.20294386,CD player,485,0.09371459,cassette player,482,0.06913696,cassette,481,0.027807383,radio,754,0.026660101
174,174,Image of Cassette Player,Cassette Player,9185,desktop computer,527,0.1679867,hard disc,592,0.06578074,tape player,848,0.045235477,CD player,485,0.04042933,mailbox,637,0.034245823
175,175,Image of Cassette Player,Cassette Player,5058,tape player,848,0.13340762,cassette,481,0.09486357,cassette player,482,0.087141864,radio,754,0.07240396,CD player,485,0.06391202
176,176,Image of Cassette Player,Cassette Player,1783,Polaroid camera,732,0.11317002,tape player,848,0.056881532,radio,754,0.053444527,CD player,485,0.053131763,cassette player,482,0.048218712
177,177,Image of Cassette Player,Cassette Player,8635,cassette,481,0.27523804,tape player,848,0.21750115,cassette player,482,0.18135566,remote control,761,0.014738283,CD player,485,0.006034653
178,178,Image of Cassette Player,Cassette Player,7645,tape player,848,0.34607473,cassette player,482,0.19641915,CD player,485,0.04099917,radio,754,0.038184464,cassette,481,0.031551193
179,179,Image of Cassette Player,Cassette Player,4608,tape player,848,0.20876376,cassette player,482,0.13058242,cassette,481,0.061010525,CD player,485,0.03362827,radio,754,0.027071217
180,180,Image of Cassette Player,Cassette Player,8676,tape player,848,0.21950437,CD player,485,0.1397466,cassette player,482,0.12557597,radio,754,0.105540104,desktop computer,527,0.020280642
181,181,Image of Cassette Player,Cassette Player,8133,tape player,848,0.2506862,CD player,485,0.115887664,desktop computer,527,0.075657405,radio,754,0.06470377,cassette player,482,0.048897494
182,182,Image of Cassette Player,Cassette Player,2680,Polaroid camera,732,0.23833838,radio,754,0.11360717,tape player,848,0.06457929,cassette player,482,0.04860056,CD player,485,0.037728954
183,183,Image of Cassette Player,Cassette Player,4198,tape player,848,0.14859527,cassette player,482,0.08151825,radio,754,0.04622154,cassette,481,0.03950293,Polaroid camera,732,0.021730965
184,184,Image of Cassette Player,Cassette Player,1765,tape player,848,0.16952918,cassette player,482,0.1204483,radio,754,0.116177894,CD player,485,0.07262449,cassette,481,0.058456846
185,185,Image of Cassette Player,Cassette Player,8775,tape player,848,0.33602217,cassette player,482,0.10312303,CD player,485,0.059947003,radio,754,0.024443837,desktop computer,527,0.019251468
186,186,Image of Cassette Player,Cassette Player,7326,tape player,848,0.21047986,CD player,485,0.17311297,cassette player,482,0.1112518,radio,754,0.075392164,cassette,481,0.041728564
187,187,Image of Cassette Player,Cassette Player,2449,tape player,848,0.25121775,cassette player,482,0.11964275,cassette,481,0.0925407,CD player,485,0.024657546,radio,754,0.013225108
188,188,Image of Cassette Player,Cassette Player,5512,tape player,848,0.34268707,cassette player,482,0.15779601,CD player,485,0.046649706,cassette,481,0.01646677,radio,754,0.012521248
189,189,Image of Cassette Player,Cassette Player,4437,tape player,848,0.32510546,cassette player,482,0.21944286,cassette,481,0.05694233,CD player,485,0.016988533,radio,754,0.015612423
190,190,Image of Cassette Player,Cassette Player,7936,radio,754,0.24003932,tape player,848,0.11237485,CD player,485,0.09378414,cassette player,482,0.06271006,loudspeaker,632,0.012737597
191,191,Image of Cassette Player,Cassette Player,7061,Polaroid camera,732,0.19036347,radio,754,0.09993927,CD player,485,0.048971597,tape player,848,0.045634475,cassette player,482,0.039761685
192,192,Image of Cassette Player,Cassette Player,3191,tape player,848,0.08665893,cassette player,482,0.043251026,CD player,485,0.039411955,radio,754,0.022320498,desktop computer,527,0.02108055
193,193,Image of Cassette Player,Cassette Player,9010,CD player,485,0.18179671,tape player,848,0.14013946,cassette player,482,0.08635582,radio,754,0.08540023,cassette,481,0.025976302
194,194,Image of Cassette Player,Cassette Player,6194,tape player,848,0.16019252,desktop computer,527,0.15218934,CD player,485,0.0680976,cassette player,482,0.066179976,cassette,481,0.0457853
195,195,Image of Cassette Player,Cassette Player,1236,tape player,848,0.23890086,cassette player,482,0.09307818,CD player,485,0.069719024,radio,754,0.042487428,Polaroid camera,732,0.023330348
196,196,Image of Cassette Player,Cassette Player,3470,tape player,848,0.20922866,cassette player,482,0.15131034,CD player,485,0.14297004,radio,754,0.030727413,cassette,481,0.012274913
197,197,Image of Cassette Player,Cassette Player,1687,tape player,848,0.16129914,radio,754,0.12643085,cassette player,482,0.0840504,CD player,485,0.0578541,loudspeaker,632,0.03574038
198,198,Image of Cassette Player,Cassette Player,7110,tape player,848,0.2001775,cassette player,482,0.18203187,CD player,485,0.09577045,cassette,481,0.078371234,radio,754,0.025844105
199,199,Image of Cassette Player,Cassette Player,1534,CD player,485,0.2909099,radio,754,0.18481721,tape player,848,0.088518016,cassette player,482,0.0505628,cassette,481,0.04474706
200,200,Image of Cassette Player,Cassette Player,6587,tape player,848,0.09485405,radio,754,0.09298343,CD player,485,0.09229473,cassette player,482,0.061179742,cassette,481,0.052887175
201,201,Image of Cassette Player,Cassette Player,3854,CD player,485,0.12625702,cassette player,482,0.09372095,tape player,848,0.085223414,cassette,481,0.058729332,radio,754,0.046937134
202,202,Image of Cassette Player,Cassette Player,1278,tape player,848,0.20411234,cassette player,482,0.16439848,CD player,485,0.07115664,radio,754,0.066652924,cassette,481,0.04546692
203,203,Image of Cassette Player,Cassette Player,8654,tape player,848,0.1982977,cassette,481,0.18084472,cassette player,482,0.11090285,radio,754,0.056703143,CD player,485,0.03553565
204,204,Image of Cassette Player,Cassette Player,5505,CD player,485,0.10786506,radio,754,0.102263816,tape player,848,0.09629407,cassette player,482,0.06654877,loudspeaker,632,0.06544478
205,205,Image of Cassette Player,Cassette Player,2117,tape player,848,0.06332388,cassette,481,0.054878578,cassette player,482,0.05290895,cellular telephone,487,0.027115345,digital clock,530,0.020408269
206,206,Image of Cassette Player,Cassette Player,4725,tape player,848,0.13741404,CD player,485,0.12600097,radio,754,0.11275325,cassette player,482,0.11168535,loudspeaker,632,0.038395517
207,207,Image of Cassette Player,Cassette Player,5341,desktop computer,527,0.1918921,tape player,848,0.12135012,CD player,485,0.08797152,cassette player,482,0.035114307,radio,754,0.02812546
208,208,Image of Cassette Player,Cassette Player,6780,loudspeaker,632,0.070081286,tape player,848,0.045791313,cassette player,482,0.02347139,remote control,761,0.0231079,desktop computer,527,0.021765172
209,209,Image of Cassette Player,Cassette Player,5621,cassette,481,0.3385464,tape player,848,0.109403096,cassette player,482,0.09008084,radio,754,0.040400337,CD player,485,0.014892014
210,210,Image of Cassette Player,Cassette Player,1575,tape player,848,0.17707194,cassette player,482,0.113848165,radio,754,0.071381845,cassette,481,0.03245926,loudspeaker,632,0.027527895
211,211,Image of Cassette Player,Cassette Player,7350,CD player,485,0.20461802,tape player,848,0.15674111,cassette player,482,0.060527183,stove,827,0.043369386,radio,754,0.022538707
212,212,Image of Cassette Player,Cassette Player,2994,tape player,848,0.16686283,cassette player,482,0.09133263,CD player,485,0.05262619,radio,754,0.04622562,loudspeaker,632,0.03824852
213,213,Image of Cassette Player,Cassette Player,6138,cassette,481,0.1728066,tape player,848,0.1127134,cassette player,482,0.08368348,radio,754,0.05805102,Polaroid camera,732,0.008332032
214,214,Image of Cassette Player,Cassette Player,4118,cassette,481,0.2607596,cassette player,482,0.10236687,tape player,848,0.10184085,radio,754,0.043131325,CD player,485,0.015647903
215,215,Image of Cassette Player,Cassette Player,3201,tape player,848,0.15103415,radio,754,0.15074858,CD player,485,0.11154736,cassette player,482,0.08291662,loudspeaker,632,0.014105568
216,216,Image of Cassette Player,Cassette Player,9733,tape player,848,0.1658849,cassette player,482,0.1533538,cassette,481,0.081040755,CD player,485,0.06040459,loudspeaker,632,0.03772003
217,217,Image of Cassette Player,Cassette Player,1238,cassette,481,0.426305,cassette player,482,0.10207466,tape player,848,0.08013067,radio,754,0.010553447,Polaroid camera,732,0.005895595
218,218,Image of Cassette Player,Cassette Player,4973,tape player,848,0.16661227,cassette player,482,0.15788966,CD player,485,0.07894028,radio,754,0.050945662,cassette,481,0.037171915
219,219,Image of Cassette Player,Cassette Player,5874,loudspeaker,632,0.27275413,iPod,605,0.18240516,radio,754,0.030512702,remote control,761,0.020085614,switch,844,0.0103161335
220,220,Image of Cassette Player,Cassette Player,3435,tape player,848,0.17607212,CD player,485,0.13852447,cassette player,482,0.121463284,radio,754,0.05604874,cassette,481,0.023596862
221,221,Image of Cassette Player,Cassette Player,6741,tape player,848,0.11864415,cassette player,482,0.10574829,CD player,485,0.06636519,radio,754,0.048918527,iPod,605,0.016617417
222,222,Image of Cassette Player,Cassette Player,3484,tape player,848,0.17010596,CD player,485,0.13530856,cassette player,482,0.12872787,cassette,481,0.06991495,radio,754,0.065410174
223,223,Image of Cassette Player,Cassette Player,2405,radio,754,0.17326994,CD player,485,0.15011118,tape player,848,0.08494059,cassette player,482,0.07657882,cassette,481,0.05165382
224,224,Image of Cassette Player,Cassette Player,7500,tape player,848,0.14863743,CD player,485,0.114034995,cassette player,482,0.092644036,cassette,481,0.057726283,radio,754,0.055699795
225,225,Image of Cassette Player,Cassette Player,2599,tape player,848,0.17508903,cassette,481,0.15699632,cassette player,482,0.116744444,Polaroid camera,732,0.057327308,radio,754,0.021978982
226,226,Image of Cassette Player,Cassette Player,9460,tape player,848,0.15964094,CD player,485,0.13174462,cassette player,482,0.11891713,cassette,481,0.05998279,radio,754,0.05435572
227,227,Image of Cassette Player,Cassette Player,2858,tape player,848,0.20535696,cassette player,482,0.10267402,radio,754,0.043810397,Polaroid camera,732,0.042700276,CD player,485,0.03827535
228,228,Image of Cassette Player,Cassette Player,2828,Polaroid camera,732,0.17676488,radio,754,0.16846341,CD player,485,0.0824485,cassette player,482,0.042615414,tape player,848,0.036390457
229,229,Image of Cassette Player,Cassette Player,5427,tape player,848,0.17729498,cassette player,482,0.15106758,radio,754,0.09379722,CD player,485,0.040252354,cassette,481,0.022493107
230,230,Image of Cassette Player,Cassette Player,5123,tape player,848,0.15487672,cassette player,482,0.0702453,Polaroid camera,732,0.023898399,radio,754,0.02381371,reflex camera,759,0.023107406
231,231,Image of Cassette Player,Cassette Player,1381,radio,754,0.26371142,tape player,848,0.13174033,CD player,485,0.12429583,cassette player,482,0.11336032,cassette,481,0.05753611
232,232,Image of Cassette Player,Cassette Player,3261,radio,754,0.16678597,CD player,485,0.13246046,tape player,848,0.09659241,cassette player,482,0.058416847,cassette,481,0.040660582
233,233,Image of Cassette Player,Cassette Player,6567,tape player,848,0.20212139,cassette player,482,0.13014176,radio,754,0.04982054,cassette,481,0.03503321,loudspeaker,632,0.016165424
234,234,Image of Cassette Player,Cassette Player,2130,tape player,848,0.1824556,CD player,485,0.15961628,cassette player,482,0.096732795,radio,754,0.0694287,cassette,481,0.0123001095
235,235,Image of Cassette Player,Cassette Player,2680,Polaroid camera,732,0.23842373,radio,754,0.11362488,tape player,848,0.06452912,cassette player,482,0.04860885,CD player,485,0.037785288
236,236,Image of Cassette Player,Cassette Player,4540,radio,754,0.1560823,cassette player,482,0.11746057,tape player,848,0.093987636,CD player,485,0.06574877,cassette,481,0.044827722
237,237,Image of Cassette Player,Cassette Player,3097,tape player,848,0.18792404,cassette player,482,0.18721683,cassette,481,0.07189891,radio,754,0.019359797,CD player,485,0.016395656
238,238,Image of Cassette Player,Cassette Player,5676,tape player,848,0.21467532,cassette player,482,0.11205088,CD player,485,0.07626049,radio,754,0.048896164,cassette,481,0.01662532
239,239,Image of Cassette Player,Cassette Player,3849,CD player,485,0.19264252,tape player,848,0.18276316,cassette player,482,0.12721121,radio,754,0.051647507,desktop computer,527,0.019705398
240,240,Image of Cassette Player,Cassette Player,6637,radio,754,0.11572031,tape player,848,0.10135622,CD player,485,0.09281073,cassette player,482,0.06845598,cassette,481,0.061192315
241,241,Image of Cassette Player,Cassette Player,3038,cassette,481,0.11677486,tape player,848,0.04804285,cassette player,482,0.030295284,CD player,485,0.002980058,radio,754,0.0021503496
242,242,Image of Cassette Player,Cassette Player,8970,tape player,848,0.28875196,cassette player,482,0.17097452,CD player,485,0.07447327,radio,754,0.038848247,cassette,481,0.017028537
