case_number,prompt,label_str,evaluation_seed
634,Image of Chain Saw,Chain Saw,4128
635,Image of Chain Saw,Chain Saw,6179
636,Image of Chain Saw,Chain Saw,8671
637,Image of Chain Saw,Chain Saw,7752
638,Image of Chain Saw,Chain Saw,8498
639,Image of Chain Saw,Chain Saw,7143
640,Image of Chain Saw,Chain Saw,2448
641,Image of Chain Saw,Chain Saw,8521
642,Image of Chain Saw,Chain Saw,7776
643,Image of Chain Saw,Chain Saw,8237
644,Image of Chain Saw,Chain Saw,2072
645,Image of Chain Saw,Chain Saw,4027
646,Image of Chain Saw,Chain Saw,5187
647,Image of Chain Saw,Chain Saw,7168
648,Image of Chain Saw,Chain Saw,7019
649,Image of Chain Saw,Chain Saw,3190
650,Image of Chain Saw,Chain Saw,6142
651,Image of Chain Saw,Chain Saw,4739
652,Image of Chain Saw,Chain Saw,4584
653,Image of Chain Saw,Chain Saw,7762
654,Image of Chain Saw,Chain Saw,1605
655,Image of Chain Saw,Chain Saw,7244
656,Image of Chain Saw,Chain Saw,3455
657,Image of Chain Saw,Chain Saw,8825
658,Image of Chain Saw,Chain Saw,7356
659,Image of Chain Saw,Chain Saw,8399
660,Image of Chain Saw,Chain Saw,9759
661,Image of Chain Saw,Chain Saw,3270
662,Image of Chain Saw,Chain Saw,7015
663,Image of Chain Saw,Chain Saw,8784
664,Image of Chain Saw,Chain Saw,1119
665,Image of Chain Saw,Chain Saw,4832
666,Image of Chain Saw,Chain Saw,4778
667,Image of Chain Saw,Chain Saw,5065
668,Image of Chain Saw,Chain Saw,3290
669,Image of Chain Saw,Chain Saw,5498
670,Image of Chain Saw,Chain Saw,9855
671,Image of Chain Saw,Chain Saw,5915
672,Image of Chain Saw,Chain Saw,9810
673,Image of Chain Saw,Chain Saw,3829
674,Image of Chain Saw,Chain Saw,8411
675,Image of Chain Saw,Chain Saw,9085
676,Image of Chain Saw,Chain Saw,2101
677,Image of Chain Saw,Chain Saw,2660
678,Image of Chain Saw,Chain Saw,6100
679,Image of Chain Saw,Chain Saw,3992
680,Image of Chain Saw,Chain Saw,1992
681,Image of Chain Saw,Chain Saw,8926
682,Image of Chain Saw,Chain Saw,9349
683,Image of Chain Saw,Chain Saw,7223
684,Image of Chain Saw,Chain Saw,8778
685,Image of Chain Saw,Chain Saw,3991
686,Image of Chain Saw,Chain Saw,7119
687,Image of Chain Saw,Chain Saw,6397
688,Image of Chain Saw,Chain Saw,2383
689,Image of Chain Saw,Chain Saw,9553
690,Image of Chain Saw,Chain Saw,8862
691,Image of Chain Saw,Chain Saw,4148
692,Image of Chain Saw,Chain Saw,2552
693,Image of Chain Saw,Chain Saw,4608
694,Image of Chain Saw,Chain Saw,3223
695,Image of Chain Saw,Chain Saw,8336
696,Image of Chain Saw,Chain Saw,5268
697,Image of Chain Saw,Chain Saw,1436
698,Image of Chain Saw,Chain Saw,5880
699,Image of Chain Saw,Chain Saw,1681
700,Image of Chain Saw,Chain Saw,9798
701,Image of Chain Saw,Chain Saw,5841
702,Image of Chain Saw,Chain Saw,4926
703,Image of Chain Saw,Chain Saw,1827
704,Image of Chain Saw,Chain Saw,3818
705,Image of Chain Saw,Chain Saw,8495
706,Image of Chain Saw,Chain Saw,3320
707,Image of Chain Saw,Chain Saw,3859
708,Image of Chain Saw,Chain Saw,6175
709,Image of Chain Saw,Chain Saw,3037
710,Image of Chain Saw,Chain Saw,6550
711,Image of Chain Saw,Chain Saw,6678
712,Image of Chain Saw,Chain Saw,3332
713,Image of Chain Saw,Chain Saw,1912
714,Image of Chain Saw,Chain Saw,6251
715,Image of Chain Saw,Chain Saw,5973
716,Image of Chain Saw,Chain Saw,6533
717,Image of Chain Saw,Chain Saw,3871
718,Image of Chain Saw,Chain Saw,8100
719,Image of Chain Saw,Chain Saw,7140
720,Image of Chain Saw,Chain Saw,2287
721,Image of Chain Saw,Chain Saw,8991
722,Image of Chain Saw,Chain Saw,7925
723,Image of Chain Saw,Chain Saw,5459
724,Image of Chain Saw,Chain Saw,6408
725,Image of Chain Saw,Chain Saw,6647
726,Image of Chain Saw,Chain Saw,1068
727,Image of Chain Saw,Chain Saw,2747
728,Image of Chain Saw,Chain Saw,4854
729,Image of Chain Saw,Chain Saw,2557
730,Image of Chain Saw,Chain Saw,8670
731,Image of Chain Saw,Chain Saw,5105
732,Image of Chain Saw,Chain Saw,9437
733,Image of Chain Saw,Chain Saw,2831
734,Image of Chain Saw,Chain Saw,1554
735,Image of Chain Saw,Chain Saw,5381
736,Image of Chain Saw,Chain Saw,5416
737,Image of Chain Saw,Chain Saw,4011
738,Image of Chain Saw,Chain Saw,2366
739,Image of Chain Saw,Chain Saw,2463
740,Image of Chain Saw,Chain Saw,2090
741,Image of Chain Saw,Chain Saw,7753
742,Image of Chain Saw,Chain Saw,1395
743,Image of Chain Saw,Chain Saw,9452
744,Image of Chain Saw,Chain Saw,8286
745,Image of Chain Saw,Chain Saw,2321
746,Image of Chain Saw,Chain Saw,4406
747,Image of Chain Saw,Chain Saw,2696
748,Image of Chain Saw,Chain Saw,5115
749,Image of Chain Saw,Chain Saw,5972
750,Image of Chain Saw,Chain Saw,9965
751,Image of Chain Saw,Chain Saw,9579
752,Image of Chain Saw,Chain Saw,5845
753,Image of Chain Saw,Chain Saw,1561
754,Image of Chain Saw,Chain Saw,7980
755,Image of Chain Saw,Chain Saw,2242
756,Image of Chain Saw,Chain Saw,3833
757,Image of Chain Saw,Chain Saw,7984
758,Image of Chain Saw,Chain Saw,3114
759,Image of Chain Saw,Chain Saw,6080
760,Image of Chain Saw,Chain Saw,8117
761,Image of Chain Saw,Chain Saw,4249
762,Image of Chain Saw,Chain Saw,7522
763,Image of Chain Saw,Chain Saw,9544
764,Image of Chain Saw,Chain Saw,1451
765,Image of Chain Saw,Chain Saw,7218
766,Image of Chain Saw,Chain Saw,9585
767,Image of Chain Saw,Chain Saw,4506
768,Image of Chain Saw,Chain Saw,6081
769,Image of Chain Saw,Chain Saw,6841
770,Image of Chain Saw,Chain Saw,8745
771,Image of Chain Saw,Chain Saw,4731
772,Image of Chain Saw,Chain Saw,6200
773,Image of Chain Saw,Chain Saw,6872
774,Image of Chain Saw,Chain Saw,8303
775,Image of Chain Saw,Chain Saw,6931
776,Image of Chain Saw,Chain Saw,9858
777,Image of Chain Saw,Chain Saw,9595
778,Image of Chain Saw,Chain Saw,3610
779,Image of Chain Saw,Chain Saw,6849
780,Image of Chain Saw,Chain Saw,7572
781,Image of Chain Saw,Chain Saw,5735
782,Image of Chain Saw,Chain Saw,4932
783,Image of Chain Saw,Chain Saw,3581
784,Image of Chain Saw,Chain Saw,1220
785,Image of Chain Saw,Chain Saw,6430
786,Image of Chain Saw,Chain Saw,8339
787,Image of Chain Saw,Chain Saw,2146
788,Image of Chain Saw,Chain Saw,7588
789,Image of Chain Saw,Chain Saw,8838
790,Image of Chain Saw,Chain Saw,2502
791,Image of Chain Saw,Chain Saw,7111
792,Image of Chain Saw,Chain Saw,9047
793,Image of Chain Saw,Chain Saw,7530
794,Image of Chain Saw,Chain Saw,5037
795,Image of Chain Saw,Chain Saw,5698
796,Image of Chain Saw,Chain Saw,4344
797,Image of Chain Saw,Chain Saw,6535
798,Image of Chain Saw,Chain Saw,4244
799,Image of Chain Saw,Chain Saw,7398
800,Image of Chain Saw,Chain Saw,8242
801,Image of Chain Saw,Chain Saw,9676
802,Image of Chain Saw,Chain Saw,4574
803,Image of Chain Saw,Chain Saw,6194
804,Image of Chain Saw,Chain Saw,1022
805,Image of Chain Saw,Chain Saw,9380
806,Image of Chain Saw,Chain Saw,7298
807,Image of Chain Saw,Chain Saw,1548
808,Image of Chain Saw,Chain Saw,9398
809,Image of Chain Saw,Chain Saw,1968
810,Image of Chain Saw,Chain Saw,7620
811,Image of Chain Saw,Chain Saw,2397
812,Image of Chain Saw,Chain Saw,9155
813,Image of Chain Saw,Chain Saw,2606
814,Image of Chain Saw,Chain Saw,8210
815,Image of Chain Saw,Chain Saw,4430
816,Image of Chain Saw,Chain Saw,7465
817,Image of Chain Saw,Chain Saw,5797
818,Image of Chain Saw,Chain Saw,9590
819,Image of Chain Saw,Chain Saw,8832
820,Image of Chain Saw,Chain Saw,1667
821,Image of Chain Saw,Chain Saw,6362
822,Image of Chain Saw,Chain Saw,1885
823,Image of Chain Saw,Chain Saw,5872
824,Image of Chain Saw,Chain Saw,7230
825,Image of Chain Saw,Chain Saw,8587
826,Image of Chain Saw,Chain Saw,9112
827,Image of Chain Saw,Chain Saw,3764
828,Image of Chain Saw,Chain Saw,2381
829,Image of Chain Saw,Chain Saw,1642
830,Image of Chain Saw,Chain Saw,2018
831,Image of Chain Saw,Chain Saw,4670
832,Image of Chain Saw,Chain Saw,7032
833,Image of Chain Saw,Chain Saw,2775
834,Image of Chain Saw,Chain Saw,6316
835,Image of Chain Saw,Chain Saw,9869
836,Image of Chain Saw,Chain Saw,5184
837,Image of Chain Saw,Chain Saw,4940
838,Image of Chain Saw,Chain Saw,7309
839,Image of Chain Saw,Chain Saw,5949
840,Image of Chain Saw,Chain Saw,2311
841,Image of Chain Saw,Chain Saw,4952
842,Image of Chain Saw,Chain Saw,4072
843,Image of Chain Saw,Chain Saw,3929
844,Image of Chain Saw,Chain Saw,8323
845,Image of Chain Saw,Chain Saw,9409
846,Image of Chain Saw,Chain Saw,6804
847,Image of Chain Saw,Chain Saw,1257
848,Image of Chain Saw,Chain Saw,9510
849,Image of Chain Saw,Chain Saw,2467
850,Image of Chain Saw,Chain Saw,8440
851,Image of Chain Saw,Chain Saw,8575
852,Image of Chain Saw,Chain Saw,1035
853,Image of Chain Saw,Chain Saw,1757
854,Image of Chain Saw,Chain Saw,1103
855,Image of Chain Saw,Chain Saw,5239
856,Image of Chain Saw,Chain Saw,1850
857,Image of Chain Saw,Chain Saw,5047
858,Image of Chain Saw,Chain Saw,9314
859,Image of Chain Saw,Chain Saw,1520
860,Image of Chain Saw,Chain Saw,5335
861,Image of Chain Saw,Chain Saw,7633
862,Image of Chain Saw,Chain Saw,4957
863,Image of Chain Saw,Chain Saw,4862
864,Image of Chain Saw,Chain Saw,7720
865,Image of Chain Saw,Chain Saw,5090
866,Image of Chain Saw,Chain Saw,8952
867,Image of Chain Saw,Chain Saw,4361
868,Image of Chain Saw,Chain Saw,9377
869,Image of Chain Saw,Chain Saw,3860
870,Image of Chain Saw,Chain Saw,5958
871,Image of Chain Saw,Chain Saw,2974
872,Image of Chain Saw,Chain Saw,3727
873,Image of Chain Saw,Chain Saw,5666
874,Image of Chain Saw,Chain Saw,2517
875,Image of Chain Saw,Chain Saw,6016
876,Image of Chain Saw,Chain Saw,9305
877,Image of Chain Saw,Chain Saw,3694
878,Image of Chain Saw,Chain Saw,8556
879,Image of Chain Saw,Chain Saw,2993
880,Image of Chain Saw,Chain Saw,8176
881,Image of Chain Saw,Chain Saw,2878
882,Image of Chain Saw,Chain Saw,7636
883,Image of Chain Saw,Chain Saw,4579
884,Image of Chain Saw,Chain Saw,9164
885,Image of Chain Saw,Chain Saw,8820
886,Image of Chain Saw,Chain Saw,3155
887,Image of Chain Saw,Chain Saw,2101
888,Image of Chain Saw,Chain Saw,3075
889,Image of Chain Saw,Chain Saw,7350
890,Image of Chain Saw,Chain Saw,4830
891,Image of Chain Saw,Chain Saw,4187
892,Image of Chain Saw,Chain Saw,8544
893,Image of Chain Saw,Chain Saw,9956
894,Image of Chain Saw,Chain Saw,7509
895,Image of Chain Saw,Chain Saw,1784
896,Image of Chain Saw,Chain Saw,4025
897,Image of Chain Saw,Chain Saw,9632
898,Image of Chain Saw,Chain Saw,1489
899,Image of Chain Saw,Chain Saw,2322
900,Image of Chain Saw,Chain Saw,7744
901,Image of Chain Saw,Chain Saw,5643
902,Image of Chain Saw,Chain Saw,9116
903,Image of Chain Saw,Chain Saw,6356
904,Image of Chain Saw,Chain Saw,5524
905,Image of Chain Saw,Chain Saw,2782
906,Image of Chain Saw,Chain Saw,3619
907,Image of Chain Saw,Chain Saw,7813
908,Image of Chain Saw,Chain Saw,3605
909,Image of Chain Saw,Chain Saw,8609
910,Image of Chain Saw,Chain Saw,6045
911,Image of Chain Saw,Chain Saw,3925
912,Image of Chain Saw,Chain Saw,8982
913,Image of Chain Saw,Chain Saw,6153
914,Image of Chain Saw,Chain Saw,9603
915,Image of Chain Saw,Chain Saw,4415
916,Image of Chain Saw,Chain Saw,8215
917,Image of Chain Saw,Chain Saw,2767
918,Image of Chain Saw,Chain Saw,2773
919,Image of Chain Saw,Chain Saw,9323
920,Image of Chain Saw,Chain Saw,7798
921,Image of Chain Saw,Chain Saw,4621
922,Image of Chain Saw,Chain Saw,5411
923,Image of Chain Saw,Chain Saw,3440
924,Image of Chain Saw,Chain Saw,4476
925,Image of Chain Saw,Chain Saw,5481
926,Image of Chain Saw,Chain Saw,6496
927,Image of Chain Saw,Chain Saw,3243
928,Image of Chain Saw,Chain Saw,6979
929,Image of Chain Saw,Chain Saw,8999
930,Image of Chain Saw,Chain Saw,7833
931,Image of Chain Saw,Chain Saw,7885
932,Image of Chain Saw,Chain Saw,1820
933,Image of Chain Saw,Chain Saw,8219
934,Image of Chain Saw,Chain Saw,6182
935,Image of Chain Saw,Chain Saw,6306
936,Image of Chain Saw,Chain Saw,6268
937,Image of Chain Saw,Chain Saw,6310
938,Image of Chain Saw,Chain Saw,7707
939,Image of Chain Saw,Chain Saw,7834
940,Image of Chain Saw,Chain Saw,5704
941,Image of Chain Saw,Chain Saw,6970
942,Image of Chain Saw,Chain Saw,4182
943,Image of Chain Saw,Chain Saw,7156
944,Image of Chain Saw,Chain Saw,9430
945,Image of Chain Saw,Chain Saw,7516
946,Image of Chain Saw,Chain Saw,4868
947,Image of Chain Saw,Chain Saw,1250
948,Image of Chain Saw,Chain Saw,8626
949,Image of Chain Saw,Chain Saw,8097
950,Image of Chain Saw,Chain Saw,5628
951,Image of Chain Saw,Chain Saw,6684
952,Image of Chain Saw,Chain Saw,3092
953,Image of Chain Saw,Chain Saw,1534
954,Image of Chain Saw,Chain Saw,6711
955,Image of Chain Saw,Chain Saw,9289
956,Image of Chain Saw,Chain Saw,8562
957,Image of Chain Saw,Chain Saw,4945
958,Image of Chain Saw,Chain Saw,2501
959,Image of Chain Saw,Chain Saw,9670
960,Image of Chain Saw,Chain Saw,8171
961,Image of Chain Saw,Chain Saw,2911
962,Image of Chain Saw,Chain Saw,4956
963,Image of Chain Saw,Chain Saw,2534
964,Image of Chain Saw,Chain Saw,4230
965,Image of Chain Saw,Chain Saw,9887
966,Image of Chain Saw,Chain Saw,2228
967,Image of Chain Saw,Chain Saw,6910
968,Image of Chain Saw,Chain Saw,4871
969,Image of Chain Saw,Chain Saw,5902
970,Image of Chain Saw,Chain Saw,7016
971,Image of Chain Saw,Chain Saw,9737
972,Image of Chain Saw,Chain Saw,8402
973,Image of Chain Saw,Chain Saw,7717
974,Image of Chain Saw,Chain Saw,5900
975,Image of Chain Saw,Chain Saw,5666
976,Image of Chain Saw,Chain Saw,1802
977,Image of Chain Saw,Chain Saw,3309
978,Image of Chain Saw,Chain Saw,5277
979,Image of Chain Saw,Chain Saw,3844
980,Image of Chain Saw,Chain Saw,4412
981,Image of Chain Saw,Chain Saw,6814
982,Image of Chain Saw,Chain Saw,5698
983,Image of Chain Saw,Chain Saw,2616
984,Image of Chain Saw,Chain Saw,3277
985,Image of Chain Saw,Chain Saw,3314
986,Image of Chain Saw,Chain Saw,4141
987,Image of Chain Saw,Chain Saw,1703
988,Image of Chain Saw,Chain Saw,3020
989,Image of Chain Saw,Chain Saw,5795
990,Image of Chain Saw,Chain Saw,2585
991,Image of Chain Saw,Chain Saw,1478
992,Image of Chain Saw,Chain Saw,2158
993,Image of Chain Saw,Chain Saw,1689
994,Image of Chain Saw,Chain Saw,1207
995,Image of Chain Saw,Chain Saw,5717
996,Image of Chain Saw,Chain Saw,2393
997,Image of Chain Saw,Chain Saw,6927
998,Image of Chain Saw,Chain Saw,5405
999,Image of Chain Saw,Chain Saw,8457
1000,Image of Church,Church,7907
1001,Image of Church,Church,2423
1002,Image of Church,Church,4765
1003,Image of Church,Church,6563
1004,Image of Church,Church,4557
1005,Image of Church,Church,2706
1006,Image of Church,Church,2109
1007,Image of Church,Church,9103
1008,Image of Church,Church,7035
1009,Image of Church,Church,9704
1010,Image of Church,Church,7292
1011,Image of Church,Church,1961
1012,Image of Church,Church,8053
1013,Image of Church,Church,2585
1014,Image of Church,Church,3303
1015,Image of Church,Church,1577
1016,Image of Church,Church,4847
1017,Image of Church,Church,6768
1018,Image of Church,Church,4936
1019,Image of Church,Church,6247
1020,Image of Church,Church,8412
1021,Image of Church,Church,4097
1022,Image of Church,Church,6161
1023,Image of Church,Church,8930
1024,Image of Church,Church,5431
1025,Image of Church,Church,2596
1026,Image of Church,Church,3498
1027,Image of Church,Church,9659
1028,Image of Church,Church,5291
1029,Image of Church,Church,7380
1030,Image of Church,Church,3807
1031,Image of Church,Church,1849
1032,Image of Church,Church,9680
